17:26:31 05 ноя 17:26:35 ## Update History = {"time" : "17:26:35", "date" : "05:11:17", "k1t6" : 69.05, "k1t7" : 106.81, "k1t11" : 206.17, "k1t12" : 211.42, "k1t13" : 286.82, "k1t5" : 73.32, "k1t3" : 78.12, "k1t4" : 75.64, "k1dt5t6" : 4.27, "k1dt3t4" : 2.48, "k1sbr" : 0, "k1vanna" : 85.26, "k1bo1" : 92.03, "k1bo2" : 86.15, "sbrkgu1" : 0, "k2t6" : 59.29, "k2t7" : 114.30, "k2t11" : 195.24, "k2t12" : 196.95, "k2t13" : 288.72, "k2t5" : 61.06, "k2t3" : 74.97, "k2t4" : 68.41, "k2dt5t6" : 1.77, "k2dt3t4" : 6.56, "k2sbr" : 0, "k2vanna" : 124.27, "k2bo1" : 83.75, "k2bo2" : 108.83, "sbrkgu2" : 0,  }
17:26:31 05 ноя 17:26:35 generate begin
17:26:31 05 ноя 17:26:35 generate end
17:26:31 05 ноя 17:26:48 #### restart application reason: No income conenction for 5 min ############################################
17:26:48 05 ноя 17:26:48 Начало работы программы

17:26:48 05 ноя 17:26:48 init  begin
17:26:48 05 ноя 17:26:49 generate begin
17:26:48 05 ноя 17:26:49 generate end
17:26:48 05 ноя 17:26:49 init  counters
17:26:48 05 ноя 17:26:49 init  end
17:26:48 05 ноя 17:26:49 wait start1
17:26:31 05 ноя 17:26:49 finalize begin
17:26:31 05 ноя 17:26:49 Завершение работы программы

17:26:48 05 ноя 17:26:52 wait end 4
17:26:48 05 ноя 17:26:52 open sock
17:26:48 05 ноя 17:26:52 Listen sock
17:26:48 05 ноя 17:26:52 ## Update History = {"time" : "17:26:52", "date" : "05:11:17", "k1t6" : 68.63, "k1t7" : 106.81, "k1t11" : 206.17, "k1t12" : 211.87, "k1t13" : 286.82, "k1t5" : 73.32, "k1t3" : 78.12, "k1t4" : 75.64, "k1dt5t6" : 4.69, "k1dt3t4" : 2.48, "k1sbr" : 0, "k1vanna" : 85.26, "k1bo1" : 92.01, "k1bo2" : 86.15, "sbrkgu1" : 0, "k2t6" : 59.20, "k2t7" : 114.30, "k2t11" : 195.24, "k2t12" : 198.52, "k2t13" : 288.72, "k2t5" : 61.08, "k2t3" : 74.66, "k2t4" : 68.50, "k2dt5t6" : 1.88, "k2dt3t4" : 6.16, "k2sbr" : 0, "k2vanna" : 121.97, "k2bo1" : 86.95, "k2bo2" : 108.83, "sbrkgu2" : 0,  }
17:26:48 05 ноя 17:26:52 generate begin
17:26:48 05 ноя 17:26:52 generate end
17:26:48 05 ноя 17:27:04 #### restart application reason: No income conenction for 5 min ############################################
17:27:04 05 ноя 17:27:04 Начало работы программы

17:27:04 05 ноя 17:27:04 init  begin
17:27:04 05 ноя 17:27:05 generate begin
17:27:04 05 ноя 17:27:05 generate end
17:27:04 05 ноя 17:27:05 init  counters
17:27:04 05 ноя 17:27:05 init  end
17:27:04 05 ноя 17:27:05 wait start1
17:26:48 05 ноя 17:27:05 finalize begin
17:26:48 05 ноя 17:27:05 Завершение работы программы

17:27:04 05 ноя 17:27:08 wait end 4
17:27:04 05 ноя 17:27:08 open sock
17:27:04 05 ноя 17:27:08 Listen sock
17:27:04 05 ноя 17:27:08 ## Update History = {"time" : "17:27:08", "date" : "05:11:17", "k1t6" : 68.92, "k1t7" : 106.81, "k1t11" : 206.17, "k1t12" : 211.78, "k1t13" : 286.82, "k1t5" : 73.32, "k1t3" : 78.12, "k1t4" : 75.64, "k1dt5t6" : 4.40, "k1dt3t4" : 2.48, "k1sbr" : 0, "k1vanna" : 85.25, "k1bo1" : 91.89, "k1bo2" : 86.15, "sbrkgu1" : 0, "k2t6" : 59.18, "k2t7" : 114.30, "k2t11" : 195.24, "k2t12" : 197.67, "k2t13" : 288.70, "k2t5" : 61.05, "k2t3" : 75.02, "k2t4" : 68.17, "k2dt5t6" : 1.87, "k2dt3t4" : 6.85, "k2sbr" : 0, "k2vanna" : 121.82, "k2bo1" : 83.62, "k2bo2" : 108.83, "sbrkgu2" : 0,  }
17:27:04 05 ноя 17:27:08 generate begin
17:27:04 05 ноя 17:27:08 generate end
17:27:04 05 ноя 17:27:20 #### restart application reason: No income conenction for 5 min ############################################
17:27:20 05 ноя 17:27:20 Начало работы программы

17:27:20 05 ноя 17:27:20 init  begin
17:27:20 05 ноя 17:27:21 generate begin
17:27:20 05 ноя 17:27:21 generate end
17:27:20 05 ноя 17:27:21 init  counters
17:27:20 05 ноя 17:27:21 init  end
17:27:20 05 ноя 17:27:21 wait start0
17:27:04 05 ноя 17:27:21 finalize begin
17:27:04 05 ноя 17:27:21 Завершение работы программы

17:27:20 05 ноя 17:27:24 wait end 4
17:27:20 05 ноя 17:27:24 open sock
17:27:20 05 ноя 17:27:24 Listen sock
17:27:20 05 ноя 17:27:24 ## Update History = {"time" : "17:27:24", "date" : "05:11:17", "k1t6" : 68.63, "k1t7" : 106.81, "k1t11" : 206.17, "k1t12" : 211.87, "k1t13" : 286.82, "k1t5" : 73.32, "k1t3" : 78.12, "k1t4" : 75.64, "k1dt5t6" : 4.69, "k1dt3t4" : 2.48, "k1sbr" : 0, "k1vanna" : 85.25, "k1bo1" : 91.90, "k1bo2" : 86.15, "sbrkgu1" : 0, "k2t6" : 59.18, "k2t7" : 114.30, "k2t11" : 195.24, "k2t12" : 197.35, "k2t13" : 288.72, "k2t5" : 61.13, "k2t3" : 75.04, "k2t4" : 68.44, "k2dt5t6" : 1.95, "k2dt3t4" : 6.60, "k2sbr" : 0, "k2vanna" : 122.08, "k2bo1" : 83.68, "k2bo2" : 108.82, "sbrkgu2" : 0,  }
17:27:20 05 ноя 17:27:24 generate begin
17:27:20 05 ноя 17:27:24 generate end
17:27:20 05 ноя 17:27:37 #### restart application reason: No income conenction for 5 min ############################################
17:27:37 05 ноя 17:27:37 Начало работы программы

17:27:37 05 ноя 17:27:37 init  begin
17:27:37 05 ноя 17:27:38 generate begin
17:27:37 05 ноя 17:27:38 generate end
17:27:37 05 ноя 17:27:38 init  counters
17:27:37 05 ноя 17:27:38 init  end
17:27:37 05 ноя 17:27:38 wait start0
17:27:20 05 ноя 17:27:38 finalize begin
17:27:20 05 ноя 17:27:38 Завершение работы программы

17:27:37 05 ноя 17:27:41 wait end 4
17:27:37 05 ноя 17:27:41 open sock
17:27:37 05 ноя 17:27:41 Listen sock
17:27:37 05 ноя 17:27:41 ## Update History = {"time" : "17:27:41", "date" : "05:11:17", "k1t6" : 68.63, "k1t7" : 106.81, "k1t11" : 206.17, "k1t12" : 211.87, "k1t13" : 286.82, "k1t5" : 73.32, "k1t3" : 78.12, "k1t4" : 75.64, "k1dt5t6" : 4.69, "k1dt3t4" : 2.48, "k1sbr" : 0, "k1vanna" : 85.27, "k1bo1" : 91.98, "k1bo2" : 86.15, "sbrkgu1" : 0, "k2t6" : 59.18, "k2t7" : 114.30, "k2t11" : 194.49, "k2t12" : 197.25, "k2t13" : 288.72, "k2t5" : 61.06, "k2t3" : 74.90, "k2t4" : 68.40, "k2dt5t6" : 1.88, "k2dt3t4" : 6.50, "k2sbr" : 0, "k2vanna" : 123.54, "k2bo1" : 86.78, "k2bo2" : 108.82, "sbrkgu2" : 0,  }
17:27:37 05 ноя 17:27:41 generate begin
17:27:37 05 ноя 17:27:41 generate end
17:27:37 05 ноя 17:27:53 #### restart application reason: No income conenction for 5 min ############################################
17:27:53 05 ноя 17:27:53 Начало работы программы

17:27:53 05 ноя 17:27:53 init  begin
17:27:53 05 ноя 17:27:54 generate begin
17:27:53 05 ноя 17:27:54 generate end
17:27:53 05 ноя 17:27:54 init  counters
17:27:53 05 ноя 17:27:54 init  end
17:27:53 05 ноя 17:27:54 wait start0
17:27:37 05 ноя 17:27:54 finalize begin
17:27:37 05 ноя 17:27:54 Завершение работы программы

